Flow ID, Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, RST Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Inbound, Label
172.16.0.5-192.168.50.1-827-20189-17,827,20189,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-828-57861-17,828,57861,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-829-7267-17,829,7267,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-830-3290-17,830,3290,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-831-40563-17,831,40563,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-832-64695-17,832,64695,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-18543-17,672,18543,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-833-28824-17,833,28824,17,1,2,0,2742,0,1371,1371,1371,0,0,0,0,2.74E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,40,0,2000000,0,1371,1371,1371,0,0,0,0,0,0,0,2056.5,1371,0,40,2,2742,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-834-63248-17,834,63248,17,1,2,0,2874,0,1437,1437,1437,0,0,0,0,2.87E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,40,0,2000000,0,1437,1437,1437,0,0,0,0,0,0,0,2155.5,1437,0,40,2,2874,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-835-28094-17,835,28094,17,2,2,0,2928,0,1464,1464,1464,0,0,0,0,1.46E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1464,1464,1464,0,0,0,0,0,0,0,2196,1464,0,40,2,2928,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-836-25917-17,836,25917,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-837-15648-17,837,15648,17,3,2,0,2816,0,1408,1408,1408,0,0,0,0,9.39E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1408,1408,1408,0,0,0,0,0,0,0,2112,1408,0,40,2,2816,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-27857-17,672,27857,17,3,2,0,2816,0,1408,1408,1408,0,0,0,0,9.39E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1408,1408,1408,0,0,0,0,0,0,0,2112,1408,0,40,2,2816,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-838-20370-17,838,20370,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-839-27095-17,839,27095,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-840-15825-17,840,15825,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-841-6425-17,841,6425,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-842-37770-17,842,37770,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-843-15672-17,843,15672,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-844-13451-17,844,13451,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-845-59496-17,845,59496,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-846-58945-17,846,58945,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-847-19678-17,847,19678,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-41393-17,672,41393,17,44,2,0,2606,0,1303,1303,1303,0,0,0,0,5.92E+07,45454.54545,44,0,44,44,44,44,0,44,44,0,0,0,0,0,0,40,0,45454.54545,0,1303,1303,1303,0,0,0,0,0,0,0,1954.5,1303,0,40,2,2606,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-58284-17,672,58284,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-56883-17,672,56883,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-52880-17,672,52880,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-848-24106-17,848,24106,17,1,2,0,2872,0,1436,1436,1436,0,0,0,0,2.87E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,40,0,2000000,0,1436,1436,1436,0,0,0,0,0,0,0,2154,1436,0,40,2,2872,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-849-57658-17,849,57658,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-850-12081-17,850,12081,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-851-42340-17,851,42340,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-5254-17,672,5254,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-41384-17,672,41384,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-852-64525-17,852,64525,17,2,2,0,2928,0,1464,1464,1464,0,0,0,0,1.46E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1464,1464,1464,0,0,0,0,0,0,0,2196,1464,0,40,2,2928,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
192.168.50.6-74.208.236.171-57593-80-6,80,57593,6,65833,10,7,21310,718,2920,435,2131,906.485276,359,102.5714286,175.1740631,334604.2258,258.2291556,4114.5625,12353.56733,47165,1,208,23.11111111,22.76205419,50,3,65624,10937.33333,19195.17057,47165,1,0,200,140,151.8995033,106.3296523,0,2920,1304.888889,1201.645484,1443951.869,0,0,1,0,0,1381.647059,2131,102.5714286,200,10,21310,7,718,1892,256,9,20,0,0,0,0,0,0,0,0,1,0
192.168.50.6-74.208.236.171-57594-80-6,57594,80,6,17614,3,0,718,0,359,0,239.3333333,207.2687466,0,0,0,40763.02941,170.3190644,8807,12453.56463,17613,1,17614,8807,12453.56463,17613,1,0,0,0,0,0,1,60,0,170.3190644,0,0,359,269.25,179.5,32220.25,1,0,1,0,0,359,239.3333333,0,60,3,718,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-74.208.236.171-57607-80-6,57607,80,6,7235010,2,8,0,0,0,0,0,0,0,0,0,0,1.382168097,803890,1440001.339,4163863,1,2,2,0,2,2,7180153,1025736.143,1583089.36,4163863,1,0,64,256,0.276433619,1.105734477,0,0,0,0,0,0,1,0,0,4,0,0,0,64,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0
192.168.50.6-74.208.236.171-57608-80-6,57608,80,6,7234413,2,8,0,0,0,0,0,0,0,0,0,0,1.382282156,803823.6667,1431254.908,4131834,1,2,2,0,2,2,7179395,1025627.857,1572508.77,4131834,1,0,64,256,0.276456431,1.105825725,0,0,0,0,0,0,1,0,0,4,0,0,0,64,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0
192.168.50.6-74.208.236.171-57609-80-6,57609,80,6,7234114,2,8,0,0,0,0,0,0,0,0,0,0,1.382339289,803790.4444,1431239.646,4131824,1,1,1,0,1,1,7179096,1025585.143,1572497.272,4131824,1,0,64,256,0.276467858,1.105871431,0,0,0,0,0,0,1,0,0,4,0,0,0,64,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0
192.168.50.6-74.208.236.171-57610-80-6,57610,80,6,7230012,2,8,0,0,0,0,0,0,0,0,0,0,1.383123569,803334.6667,1430074.59,4127852,1,1,1,0,1,1,7174902,1024986,1571189.297,4127852,1,0,64,256,0.276624714,1.106498855,0,0,0,0,0,0,1,0,0,4,0,0,0,64,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0
192.168.50.6-74.208.236.171-57594-80-6,57594,80,6,42122,3,16,0,29200,0,0,0,0,2920,1825,997.3698746,693224.4433,451.0706994,2340.111111,8804.721934,37372,1,42067,21033.5,29675.15029,42017,50,4750,316.6666667,1143.093526,4448,1,0,60,320,71.22168938,379.84901,0,2920,1460,1160.290345,1346273.684,0,0,1,1,5,1536.842105,0,1825,60,3,0,16,29200,256,1892,0,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-74.208.236.171-57593-80-6,57593,80,6,55607,1,3,0,0,0,0,0,0,0,0,0,0,71.93338968,18535.66667,18262.28817,36515,3,0,0,0,0,0,19092,9546,13495.84003,19089,3,0,20,60,17.98334742,53.95004226,0,0,0,0,0,0,0,1,1,3,0,0,0,20,1,0,3,0,256,1959,0,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-74.208.236.171-57611-80-6,57611,80,6,7210701,2,8,0,0,0,0,0,0,0,0,0,0,1.386827716,801189,1429723.364,4127852,1,3,3,0,3,3,7155814,1022259.143,1571193.652,4127852,1,0,64,256,0.277365543,1.109462173,0,0,0,0,0,0,1,0,0,4,0,0,0,64,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0
192.168.50.6-74.208.236.171-57612-80-6,57612,80,6,7210621,2,8,0,0,0,0,0,0,0,0,0,0,1.386843103,801180.1111,1429711.532,4127656,1,1,1,0,1,1,7155815,1022259.286,1571172.849,4127656,1,0,64,256,0.277368621,1.109474482,0,0,0,0,0,0,1,0,0,4,0,0,0,64,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0
192.168.50.6-74.208.236.171-57613-80-6,57613,80,6,7214502,2,8,0,0,0,0,0,0,0,0,0,0,1.386097058,801611.3333,1430868.418,4131648,1,1,1,0,1,1,7159664,1022809.143,1572488.745,4131648,1,0,64,256,0.277219412,1.108877647,0,0,0,0,0,0,1,0,0,4,0,0,0,64,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0
192.168.50.6-74.208.236.171-57614-80-6,57614,80,6,7214395,2,8,0,0,0,0,0,0,0,0,0,0,1.386117616,801599.4444,1430892.319,4131731,1,1,1,0,1,1,7159600,1022800,1572515.839,4131731,1,0,64,256,0.277223523,1.108894093,0,0,0,0,0,0,1,0,0,4,0,0,0,64,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0
192.168.50.6-74.208.236.171-57615-80-6,57615,80,6,7214289,2,8,0,0,0,0,0,0,0,0,0,0,1.386137983,801587.6667,1430853.386,4131653,1,1,1,0,1,1,7159383,1022769,1572482.477,4131653,1,0,64,256,0.277227597,1.108910386,0,0,0,0,0,0,1,0,0,4,0,0,0,64,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0
192.168.50.6-74.208.236.171-57616-80-6,57616,80,6,7212138,2,8,0,0,0,0,0,0,0,0,0,0,1.386551394,801348.6667,1430831.077,4131832,1,1,1,0,1,1,7157226,1022460.857,1572506.443,4131832,1,0,64,256,0.277310279,1.109241115,0,0,0,0,0,0,1,0,0,4,0,0,0,64,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0
192.168.50.6-74.208.236.171-57617-80-6,57617,80,6,7212033,2,8,0,0,0,0,0,0,0,0,0,0,1.386571581,801337,1430830.361,4131826,1,1,1,0,1,1,7157059,1022437,1572514.394,4131826,1,0,64,256,0.277314316,1.109257265,0,0,0,0,0,0,1,0,0,4,0,0,0,64,2,0,8,0,8192,29200,0,32,0,0,0,0,0,0,0,0,0,0
192.168.50.6-74.208.236.171-57593-80-6,80,57593,6,153,1,2,0,0,0,0,0,0,0,0,0,0,19607.84314,76.5,106.773124,152,1,0,0,0,0,0,1,1,0,1,1,0,20,40,6535.947712,13071.89542,0,0,0,0,0,0,0,1,1,2,0,0,0,20,1,0,2,0,1959,256,0,20,0,0,0,0,0,0,0,0,1,0
192.168.50.6-74.208.236.171-57618-80-6,57618,80,6,177549,7,2,860,0,430,0,122.8571429,209.8185157,0,0,0,4843.733279,50.69023199,22193.625,43833.03967,119894,1,177549,29591.5,49299.50943,119894,1,1,1,0,1,1,0,164,64,39.42573599,11.264496,0,430,86,181.3039192,32871.11111,0,1,0,0,0,95.55555556,122.8571429,0,164,7,860,2,0,8192,29200,2,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-74.208.236.171-57618-80-6,57618,80,6,55792,1,3,0,0,0,0,0,0,0,0,0,0,71.69486665,18597.33333,29272.75857,52340,3,0,0,0,0,0,3452,1726,2436.689968,3449,3,0,20,60,17.92371666,53.77114999,0,0,0,0,0,0,0,1,1,3,0,0,0,20,1,0,3,0,256,1892,0,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-74.208.236.171-57618-80-6,80,57618,6,131,1,2,0,0,0,0,0,0,0,0,0,0,22900.76336,65.5,91.21677477,130,1,0,0,0,0,0,1,1,0,1,1,0,20,40,7633.587786,15267.17557,0,0,0,0,0,0,0,1,1,2,0,0,0,20,1,0,2,0,1892,256,0,20,0,0,0,0,0,0,0,0,1,0
192.168.50.6-216.58.219.226-57597-443-6,57597,443,6,118089241,16,18,1024,1806,374,0,64,122.9937668,397,100.3333333,132.5141502,23.96492666,0.287917847,3578461.848,14272417.67,58962924,1,118089241,7872616.067,20738016.41,58962924,1,118026868,6942756.941,19579531.3,59024719,1,1,320,360,0.135490751,0.152427095,0,397,91.54285714,134.9011278,18198.31429,1,0,1,0,1,94.23529412,64,100.3333333,320,16,1024,18,1806,255,250,7,20,102469.5,56966.64361,142751,62188,58911037,73379.29911,58962924,58859150,0,0
192.168.50.6-4.2.2.4-62381-53-17,62381,53,17,20741,2,2,74,186,37,37,37,0,93,93,0,12535.55759,192.8547322,6913.666667,11971.35787,20737,1,3,3,0,3,3,1,1,0,1,1,0,40,40,96.42736609,96.42736609,37,93,59.4,30.67246322,940.8,0,0,0,0,1,74.25,37,93,40,2,74,2,186,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-4.2.2.4-53482-53-17,53482,53,17,20668,2,2,76,188,38,38,38,0,94,94,0,12773.36946,193.5359009,6889.333333,11897.1843,20627,1,1,1,0,1,1,40,40,0,40,40,0,40,40,96.76795045,96.76795045,38,94,60.4,30.67246322,940.8,0,0,0,0,1,75.5,38,94,40,2,76,2,188,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-216.58.219.226-57598-443-6,57598,443,6,118089025,16,18,1058,2354,391,0,66.125,128.7109811,397,130.7777778,162.9274669,28.89345559,0.287918373,3578455.303,14272695.58,58962928,0,118089025,7872601.667,20738306.03,58962928,0,118027064,6942768.471,19580009.19,59025352,1,1,320,360,0.135490999,0.152427374,0,397,108.6571429,155.0367969,24036.4084,1,0,1,0,1,111.8529412,66.125,130.7777778,320,16,1058,18,2354,255,250,7,20,101291,55308.47821,140400,62182,58912109.5,71868.21192,58962928,58861291,0,0
192.168.50.6-4.2.2.4-51443-53-17,51443,53,17,20632,2,2,86,204,43,43,43,0,102,102,0,14055.8356,193.8735944,6877.333333,11908.42665,20628,2,2,2,0,2,2,2,2,0,2,2,0,40,40,96.93679721,96.93679721,43,102,66.6,32.31563089,1044.3,0,0,0,0,1,83.25,43,102,40,2,86,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-4.2.2.4-58471-53-17,58471,53,17,20629,2,2,90,172,45,45,45,0,86,86,0,12700.56716,193.9017887,6876.333333,11907.56064,20626,1,2,2,0,2,2,1,1,0,1,1,0,40,40,96.95089437,96.95089437,45,86,61.4,22.45662486,504.3,0,0,0,0,1,76.75,45,86,40,2,90,2,172,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
172.217.12.129-192.168.50.6-443-57619-6,57619,443,6,118061513,26,21,1834,6384,517,0,70.53846154,140.9281323,2709,304,680.4730707,69.6077815,0.398097558,2566554.63,12134163.36,58962923,1,118061513,4722460.52,16303764.72,58962923,1,117999140,5899957,18129048.15,59025119,1,0,544,444,0.220224181,0.177873377,0,2709,171.2083333,470.8639393,221712.8493,0,1,0,0,0,174.8510638,70.53846154,304,544,26,1834,21,6384,8192,246,12,20,140991.5,111360.1256,219735,62248,58858651,147462.8766,58962923,58754379,0,0
192.168.50.6-4.2.2.4-61891-53-17,61891,53,17,20814,2,2,100,132,50,50,50,0,66,66,0,11146.34381,192.1783415,6938,12015.23645,20812,1,1,1,0,1,1,1,1,0,1,1,0,64,40,96.08917075,96.08917075,50,66,56.4,8.76356092,76.8,0,0,0,0,1,70.5,50,66,64,2,100,2,132,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0
192.168.50.6-4.2.2.4-55891-53-17,55891,53,17,20711,2,2,86,204,43,43,43,0,102,102,0,14002.22104,193.1340833,6903.666667,11955.76937,20709,1,1,1,0,1,1,1,1,0,1,1,0,0,40,96.56704167,96.56704167,43,102,66.6,32.31563089,1044.3,0,0,0,0,1,83.25,43,102,0,2,86,2,204,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0
192.168.50.6-216.58.219.226-57595-443-6,57595,443,6,117983965,16,18,2206,3078,965,0,137.875,323.624654,966,171,313.4979126,44.78574694,0.288174753,3575271.667,14248855.9,58962948,1,117983965,7865597.667,20694382.15,58962948,1,117921533,6936560.765,19546354.91,59025061,1,1,320,360,0.135611649,0.152563105,0,966,178.5428571,338.1511447,114346.1966,1,0,1,0,1,183.7941176,137.875,171,320,16,2206,18,3078,257,254,7,20,144599,116584.9377,227037,62161,58816283,207415.6321,58962948,58669618,0,0
192.168.50.6-4.2.2.4-54363-53-17,54363,53,17,20879,2,2,100,156,50,50,50,0,78,78,0,12261.12362,191.5800565,6959.666667,12051.03217,20875,2,2,2,0,2,2,2,2,0,2,2,0,40,40,95.79002826,95.79002826,50,78,61.2,15.33623161,235.2,0,0,0,0,1,76.5,50,78,40,2,100,2,156,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-4.2.2.4-60472-53-17,60472,53,17,20607,2,2,50,82,25,25,25,0,41,41,0,6405.590333,194.108798,6869,11895.72495,20605,1,1,1,0,1,1,1,1,0,1,1,0,40,40,97.05439899,97.05439899,25,41,31.4,8.76356092,76.8,0,0,0,0,1,39.25,25,41,40,2,50,2,82,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
192.168.50.6-4.2.2.4-63713-53-17,63713,53,17,65653,2,2,62,94,31,31,31,0,47,47,0,2376.129042,60.92638569,21884.33333,37903.04517,65651,1,1,1,0,1,1,1,1,0,1,1,0,16,28,30.46319285,30.46319285,31,47,37.4,8.76356092,76.8,0,0,0,0,1,46.75,31,47,16,2,62,2,94,-1,-1,1,8,0,0,0,0,0,0,0,0,0,0
192.168.50.6-4.2.2.4-52032-53-17,52032,53,17,65350,2,2,62,94,31,31,31,0,47,47,0,2387.146136,61.20887529,21783.33333,37728.10804,65348,1,1,1,0,1,1,1,1,0,1,1,0,16,28,30.60443764,30.60443764,31,47,37.4,8.76356092,76.8,0,0,0,0,1,46.75,31,47,16,2,62,2,94,-1,-1,1,8,0,0,0,0,0,0,0,0,0,0
192.168.50.6-4.2.2.4-65367-53-17,65367,53,17,20836,2,2,50,82,25,25,25,0,41,41,0,6335.189096,191.9754271,6945.333333,12027.07214,20833,1,2,2,0,2,2,1,1,0,1,1,0,40,264,95.98771357,95.98771357,25,41,31.4,8.76356092,76.8,0,0,0,0,1,39.25,25,41,40,2,50,2,82,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0
